['MD_ORG_VENDOR', 'SUPPLIER_NAME', '??']
['MD_ORG_VENDOR', 'SUPPLIER_ECODE', '??']
['MD_ORG_VENDOR', 'SUPPLIER_DESC', '??']
['MD_ORG_VENDOR', 'SUPPLIER_TYPE', '??']
['MD_ORG_VENDOR', 'ACTIVE_FLAG', '????']
['MD_ORG_VENDOR', 'REMARKS', '??']
['MD_ORG_VENDOR', 'CREATE_BY', '???ID']
['MD_ORG_VENDOR', 'CREATE_DATE', '????']
['MD_ORG_VENDOR', 'UPDATE_BY', '???ID']
['MD_ORG_VENDOR', 'UPDATE_DATE', '????']
['MD_ORG_VENDOR', 'DEL_FLAG', '?????? [0]-???']
['MD_ORG_VENDOR', 'VER_NO', '??']
['MD_ORG_VENDOR', 'ORIGIN_APP', '?????????']
['MD_ORG_VENDOR', 'ORIGIN_ID', '????ID']
['MP_INV_MTLLOC', 'MTLTIMER_ID', '?定时器记录ID']
